t,W,run_id,source,mechanism,beta_rhood
37,661.2532522545445,6,theory_closure,primitive_reference,
38,661.2532522545445,6,theory_closure,primitive_reference,
39,661.2532522545445,6,theory_closure,primitive_reference,
40,661.2532522545445,6,theory_closure,primitive_reference,
41,661.2532522545445,6,theory_closure,primitive_reference,
42,661.2532522545445,6,theory_closure,primitive_reference,
43,661.2532522545445,6,theory_closure,primitive_reference,
44,661.2532522545445,6,theory_closure,primitive_reference,
45,661.2532522545445,6,theory_closure,primitive_reference,
46,661.2532522545445,6,theory_closure,primitive_reference,
47,661.2532522545445,6,theory_closure,primitive_reference,
48,661.2532522545445,6,theory_closure,primitive_reference,
49,661.2532522545445,6,theory_closure,primitive_reference,
50,661.2532522545445,6,theory_closure,primitive_reference,
51,661.2532522545445,6,theory_closure,primitive_reference,
52,661.2532522545445,6,theory_closure,primitive_reference,
53,661.2532522545445,6,theory_closure,primitive_reference,
54,661.2532522545445,6,theory_closure,primitive_reference,
55,661.2532522545445,6,theory_closure,primitive_reference,
56,661.2532522545445,6,theory_closure,primitive_reference,
57,661.2532522545445,6,theory_closure,primitive_reference,
58,661.2532522545445,6,theory_closure,primitive_reference,
59,661.2532522545445,6,theory_closure,primitive_reference,
60,661.2532522545445,6,theory_closure,primitive_reference,
61,661.2532522545445,6,theory_closure,primitive_reference,
62,661.2532522545445,6,theory_closure,primitive_reference,
63,661.2532522545445,6,theory_closure,primitive_reference,
64,661.2532522545445,6,theory_closure,primitive_reference,
65,661.2532522545445,6,theory_closure,primitive_reference,
66,661.2532522545445,6,theory_closure,primitive_reference,
67,661.2532522545445,6,theory_closure,primitive_reference,
68,661.2532522545445,6,theory_closure,primitive_reference,
69,661.2532522545445,6,theory_closure,primitive_reference,
70,661.2532522545445,6,theory_closure,primitive_reference,
71,661.2532522545445,6,theory_closure,primitive_reference,
72,661.2532522545445,6,theory_closure,primitive_reference,
73,661.2532522545445,6,theory_closure,primitive_reference,
74,661.2532522545445,6,theory_closure,primitive_reference,
75,661.2532522545445,6,theory_closure,primitive_reference,
76,661.2532522545445,6,theory_closure,primitive_reference,
77,661.2532522545445,6,theory_closure,primitive_reference,
78,661.2532522545445,6,theory_closure,primitive_reference,
79,661.2532522545445,6,theory_closure,primitive_reference,
80,661.2532522545445,6,theory_closure,primitive_reference,
81,661.2532522545445,6,theory_closure,primitive_reference,
82,661.2532522545445,6,theory_closure,primitive_reference,
83,661.2532522545445,6,theory_closure,primitive_reference,
84,661.2532522545445,6,theory_closure,primitive_reference,
85,661.2532522545445,6,theory_closure,primitive_reference,
86,661.2532522545445,6,theory_closure,primitive_reference,
87,661.2532522545445,6,theory_closure,primitive_reference,
88,661.2532522545445,6,theory_closure,primitive_reference,
89,661.2532522545445,6,theory_closure,primitive_reference,
90,661.2532522545445,6,theory_closure,primitive_reference,
91,661.2532522545445,6,theory_closure,primitive_reference,
92,661.2532522545445,6,theory_closure,primitive_reference,
93,661.2532522545445,6,theory_closure,primitive_reference,
94,661.2532522545445,6,theory_closure,primitive_reference,
95,661.2532522545445,6,theory_closure,primitive_reference,
96,661.2532522545445,6,theory_closure,primitive_reference,
97,661.2532522545445,6,theory_closure,primitive_reference,
98,661.2532522545445,6,theory_closure,primitive_reference,
99,661.2532522545445,6,theory_closure,primitive_reference,
100,661.2532522545445,6,theory_closure,primitive_reference,
0,985.0183373681498,6,simulation_deposit,deposit,
1,887.7851797576227,6,simulation_deposit,deposit,
2,993.5770935842924,6,simulation_deposit,deposit,
3,1095.745752966346,6,simulation_deposit,deposit,
4,1184.5269107051354,6,simulation_deposit,deposit,
5,1284.0407939718166,6,simulation_deposit,deposit,
6,1384.0073011811019,6,simulation_deposit,deposit,
7,1481.154546047669,6,simulation_deposit,deposit,
8,1581.146824460596,6,simulation_deposit,deposit,
9,1581.146824460596,6,simulation_deposit,deposit,
10,1581.146824460596,6,simulation_deposit,deposit,
11,1581.146824460596,6,simulation_deposit,deposit,
12,1633.0697918568012,6,simulation_deposit,deposit,
13,1633.0697918568012,6,simulation_deposit,deposit,
14,1633.0697918568012,6,simulation_deposit,deposit,
15,1633.0697918568012,6,simulation_deposit,deposit,
16,1633.0697918568012,6,simulation_deposit,deposit,
0,985.0183373681498,6,theory_deposit,deposit,
1,985.0183373681498,6,theory_deposit,deposit,
2,985.0183373681498,6,theory_deposit,deposit,
3,985.0183373681498,6,theory_deposit,deposit,
4,985.0183373681498,6,theory_deposit,deposit,
5,985.0183373681498,6,theory_deposit,deposit,
6,985.0183373681498,6,theory_deposit,deposit,
7,985.0183373681498,6,theory_deposit,deposit,
8,985.0183373681498,6,theory_deposit,deposit,
9,985.0183373681498,6,theory_deposit,deposit,
10,985.0183373681498,6,theory_deposit,deposit,
11,985.0183373681498,6,theory_deposit,deposit,
12,985.0183373681498,6,theory_deposit,deposit,
13,985.0183373681498,6,theory_deposit,deposit,
14,985.0183373681498,6,theory_deposit,deposit,
15,985.0183373681498,6,theory_deposit,deposit,
16,985.0183373681498,6,theory_deposit,deposit,
17,985.0183373681498,6,theory_deposit,deposit,
18,985.0183373681498,6,theory_deposit,deposit,
19,985.0183373681498,6,theory_deposit,deposit,
20,985.0183373681498,6,theory_deposit,deposit,
21,985.0183373681498,6,theory_deposit,deposit,
22,985.0183373681498,6,theory_deposit,deposit,
23,985.0183373681498,6,theory_deposit,deposit,
24,985.0183373681498,6,theory_deposit,deposit,
25,985.0183373681498,6,theory_deposit,deposit,
26,985.0183373681498,6,theory_deposit,deposit,
27,985.0183373681498,6,theory_deposit,deposit,
28,985.0183373681498,6,theory_deposit,deposit,
29,985.0183373681498,6,theory_deposit,deposit,
30,985.0183373681498,6,theory_deposit,deposit,
31,985.0183373681498,6,theory_deposit,deposit,
32,985.0183373681498,6,theory_deposit,deposit,
33,985.0183373681498,6,theory_deposit,deposit,
34,985.0183373681498,6,theory_deposit,deposit,
35,985.0183373681498,6,theory_deposit,deposit,
36,985.0183373681498,6,theory_deposit,deposit,
37,985.0183373681498,6,theory_deposit,deposit,
38,985.0183373681498,6,theory_deposit,deposit,
39,985.0183373681498,6,theory_deposit,deposit,
40,985.0183373681498,6,theory_deposit,deposit,
41,985.0183373681498,6,theory_deposit,deposit,
42,985.0183373681498,6,theory_deposit,deposit,
43,985.0183373681498,6,theory_deposit,deposit,
44,985.0183373681498,6,theory_deposit,deposit,
45,985.0183373681498,6,theory_deposit,deposit,
46,985.0183373681498,6,theory_deposit,deposit,
47,985.0183373681498,6,theory_deposit,deposit,
48,985.0183373681498,6,theory_deposit,deposit,
49,985.0183373681498,6,theory_deposit,deposit,
50,985.0183373681498,6,theory_deposit,deposit,
51,985.0183373681498,6,theory_deposit,deposit,
52,985.0183373681498,6,theory_deposit,deposit,
53,985.0183373681498,6,theory_deposit,deposit,
54,985.0183373681498,6,theory_deposit,deposit,
55,985.0183373681498,6,theory_deposit,deposit,
56,985.0183373681498,6,theory_deposit,deposit,
57,985.0183373681498,6,theory_deposit,deposit,
58,985.0183373681498,6,theory_deposit,deposit,
59,985.0183373681498,6,theory_deposit,deposit,
60,985.0183373681498,6,theory_deposit,deposit,
61,985.0183373681498,6,theory_deposit,deposit,
62,985.0183373681498,6,theory_deposit,deposit,
63,985.0183373681498,6,theory_deposit,deposit,
64,985.0183373681498,6,theory_deposit,deposit,
65,985.0183373681498,6,theory_deposit,deposit,
66,985.0183373681498,6,theory_deposit,deposit,
67,985.0183373681498,6,theory_deposit,deposit,
68,985.0183373681498,6,theory_deposit,deposit,
69,985.0183373681498,6,theory_deposit,deposit,
70,985.0183373681498,6,theory_deposit,deposit,
71,985.0183373681498,6,theory_deposit,deposit,
72,985.0183373681498,6,theory_deposit,deposit,
73,985.0183373681498,6,theory_deposit,deposit,
74,985.0183373681498,6,theory_deposit,deposit,
75,985.0183373681498,6,theory_deposit,deposit,
76,985.0183373681498,6,theory_deposit,deposit,
77,985.0183373681498,6,theory_deposit,deposit,
78,985.0183373681498,6,theory_deposit,deposit,
79,985.0183373681498,6,theory_deposit,deposit,
80,985.0183373681498,6,theory_deposit,deposit,
81,985.0183373681498,6,theory_deposit,deposit,
82,985.0183373681498,6,theory_deposit,deposit,
83,985.0183373681498,6,theory_deposit,deposit,
84,985.0183373681498,6,theory_deposit,deposit,
85,985.0183373681498,6,theory_deposit,deposit,
86,985.0183373681498,6,theory_deposit,deposit,
87,985.0183373681498,6,theory_deposit,deposit,
88,985.0183373681498,6,theory_deposit,deposit,
89,985.0183373681498,6,theory_deposit,deposit,
90,985.0183373681498,6,theory_deposit,deposit,
91,985.0183373681498,6,theory_deposit,deposit,
92,985.0183373681498,6,theory_deposit,deposit,
93,985.0183373681498,6,theory_deposit,deposit,
94,985.0183373681498,6,theory_deposit,deposit,
95,985.0183373681498,6,theory_deposit,deposit,
96,985.0183373681498,6,theory_deposit,deposit,
97,985.0183373681498,6,theory_deposit,deposit,
98,985.0183373681498,6,theory_deposit,deposit,
99,985.0183373681498,6,theory_deposit,deposit,
100,985.0183373681498,6,theory_deposit,deposit,
0,985.0183373681498,6,theory_deposit_async,deposit,
1,887.7851797576227,6,theory_deposit_async,deposit,
2,993.5770935842924,6,theory_deposit_async,deposit,
3,1095.745752966346,6,theory_deposit_async,deposit,
4,1184.5269107051354,6,theory_deposit_async,deposit,
5,1284.0407939718166,6,theory_deposit_async,deposit,
6,1384.0073011811019,6,theory_deposit_async,deposit,
7,1481.154546047669,6,theory_deposit_async,deposit,
8,1581.146824460596,6,theory_deposit_async,deposit,
9,1581.146824460596,6,theory_deposit_async,deposit,
10,1581.146824460596,6,theory_deposit_async,deposit,
11,1581.146824460596,6,theory_deposit_async,deposit,
12,1633.0697918568012,6,theory_deposit_async,deposit,
13,1633.0697918568012,6,theory_deposit_async,deposit,
14,1633.0697918568012,6,theory_deposit_async,deposit,
15,1633.0697918568012,6,theory_deposit_async,deposit,
16,1633.0697918568012,6,theory_deposit_async,deposit,
17,1633.0697918568012,6,theory_deposit_async,deposit,
18,1633.0697918568012,6,theory_deposit_async,deposit,
19,1633.0697918568012,6,theory_deposit_async,deposit,
20,1633.0697918568012,6,theory_deposit_async,deposit,
21,1633.0697918568012,6,theory_deposit_async,deposit,
22,1633.0697918568012,6,theory_deposit_async,deposit,
23,1633.0697918568012,6,theory_deposit_async,deposit,
24,1633.0697918568012,6,theory_deposit_async,deposit,
25,1633.0697918568012,6,theory_deposit_async,deposit,
26,1633.0697918568012,6,theory_deposit_async,deposit,
27,1633.0697918568012,6,theory_deposit_async,deposit,
28,1633.0697918568012,6,theory_deposit_async,deposit,
29,1633.0697918568012,6,theory_deposit_async,deposit,
30,1633.0697918568012,6,theory_deposit_async,deposit,
31,1633.0697918568012,6,theory_deposit_async,deposit,
32,1633.0697918568012,6,theory_deposit_async,deposit,
33,1633.0697918568012,6,theory_deposit_async,deposit,
34,1633.0697918568012,6,theory_deposit_async,deposit,
35,1633.0697918568012,6,theory_deposit_async,deposit,
36,1633.0697918568012,6,theory_deposit_async,deposit,
37,1633.0697918568012,6,theory_deposit_async,deposit,
38,1633.0697918568012,6,theory_deposit_async,deposit,
39,1633.0697918568012,6,theory_deposit_async,deposit,
40,1633.0697918568012,6,theory_deposit_async,deposit,
41,1633.0697918568012,6,theory_deposit_async,deposit,
42,1633.0697918568012,6,theory_deposit_async,deposit,
43,1633.0697918568012,6,theory_deposit_async,deposit,
44,1633.0697918568012,6,theory_deposit_async,deposit,
45,1633.0697918568012,6,theory_deposit_async,deposit,
46,1633.0697918568012,6,theory_deposit_async,deposit,
47,1633.0697918568012,6,theory_deposit_async,deposit,
48,1633.0697918568012,6,theory_deposit_async,deposit,
49,1633.0697918568012,6,theory_deposit_async,deposit,
50,1633.0697918568012,6,theory_deposit_async,deposit,
51,1633.0697918568012,6,theory_deposit_async,deposit,
52,1633.0697918568012,6,theory_deposit_async,deposit,
53,1633.0697918568012,6,theory_deposit_async,deposit,
54,1633.0697918568012,6,theory_deposit_async,deposit,
55,1633.0697918568012,6,theory_deposit_async,deposit,
56,1633.0697918568012,6,theory_deposit_async,deposit,
57,1633.0697918568012,6,theory_deposit_async,deposit,
58,1633.0697918568012,6,theory_deposit_async,deposit,
59,1633.0697918568012,6,theory_deposit_async,deposit,
60,1633.0697918568012,6,theory_deposit_async,deposit,
61,1633.0697918568012,6,theory_deposit_async,deposit,
62,1633.0697918568012,6,theory_deposit_async,deposit,
63,1633.0697918568012,6,theory_deposit_async,deposit,
64,1633.0697918568012,6,theory_deposit_async,deposit,
65,1633.0697918568012,6,theory_deposit_async,deposit,
66,1633.0697918568012,6,theory_deposit_async,deposit,
67,1633.0697918568012,6,theory_deposit_async,deposit,
68,1633.0697918568012,6,theory_deposit_async,deposit,
69,1633.0697918568012,6,theory_deposit_async,deposit,
70,1633.0697918568012,6,theory_deposit_async,deposit,
71,1633.0697918568012,6,theory_deposit_async,deposit,
72,1633.0697918568012,6,theory_deposit_async,deposit,
73,1633.0697918568012,6,theory_deposit_async,deposit,
74,1633.0697918568012,6,theory_deposit_async,deposit,
75,1633.0697918568012,6,theory_deposit_async,deposit,
76,1633.0697918568012,6,theory_deposit_async,deposit,
77,1633.0697918568012,6,theory_deposit_async,deposit,
78,1633.0697918568012,6,theory_deposit_async,deposit,
79,1633.0697918568012,6,theory_deposit_async,deposit,
80,1633.0697918568012,6,theory_deposit_async,deposit,
81,1633.0697918568012,6,theory_deposit_async,deposit,
82,1633.0697918568012,6,theory_deposit_async,deposit,
83,1633.0697918568012,6,theory_deposit_async,deposit,
84,1633.0697918568012,6,theory_deposit_async,deposit,
85,1633.0697918568012,6,theory_deposit_async,deposit,
86,1633.0697918568012,6,theory_deposit_async,deposit,
87,1633.0697918568012,6,theory_deposit_async,deposit,
88,1633.0697918568012,6,theory_deposit_async,deposit,
89,1633.0697918568012,6,theory_deposit_async,deposit,
90,1633.0697918568012,6,theory_deposit_async,deposit,
91,1633.0697918568012,6,theory_deposit_async,deposit,
92,1633.0697918568012,6,theory_deposit_async,deposit,
93,1633.0697918568012,6,theory_deposit_async,deposit,
94,1633.0697918568012,6,theory_deposit_async,deposit,
95,1633.0697918568012,6,theory_deposit_async,deposit,
96,1633.0697918568012,6,theory_deposit_async,deposit,
97,1633.0697918568012,6,theory_deposit_async,deposit,
98,1633.0697918568012,6,theory_deposit_async,deposit,
99,1633.0697918568012,6,theory_deposit_async,deposit,
100,1633.0697918568012,6,theory_deposit_async,deposit,
0,985.0183373681498,6,simulation_rhood,rhood,0.05
1,887.7851797576227,6,simulation_rhood,rhood,0.05
2,993.5770935842924,6,simulation_rhood,rhood,0.05
3,1095.745752966346,6,simulation_rhood,rhood,0.05
4,1184.5269107051354,6,simulation_rhood,rhood,0.05
5,1284.0407939718166,6,simulation_rhood,rhood,0.05
6,1384.0073011811019,6,simulation_rhood,rhood,0.05
7,1481.154546047669,6,simulation_rhood,rhood,0.05
8,1581.146824460596,6,simulation_rhood,rhood,0.05
9,1645.4629104100525,6,simulation_rhood,rhood,0.05
10,1751.1214790877536,6,simulation_rhood,rhood,0.05
11,1798.3623851806092,6,simulation_rhood,rhood,0.05
12,1825.2259833364074,6,simulation_rhood,rhood,0.05
13,1854.3400110776413,6,simulation_rhood,rhood,0.05
14,1887.4574517893686,6,simulation_rhood,rhood,0.05
15,1896.5526487468005,6,simulation_rhood,rhood,0.05
16,1915.111807362313,6,simulation_rhood,rhood,0.05
17,1925.3075827601156,6,simulation_rhood,rhood,0.05
18,1941.5238067969892,6,simulation_rhood,rhood,0.05
19,1944.0662981344944,6,simulation_rhood,rhood,0.05
20,1946.8774837505089,6,simulation_rhood,rhood,0.05
21,1942.229111816825,6,simulation_rhood,rhood,0.05
22,1938.035695359666,6,simulation_rhood,rhood,0.05
23,1931.066409202289,6,simulation_rhood,rhood,0.05
24,1917.9220108849167,6,simulation_rhood,rhood,0.05
25,1913.9978634132926,6,simulation_rhood,rhood,0.05
26,1898.92810038495,6,simulation_rhood,rhood,0.05
27,1889.9180261066672,6,simulation_rhood,rhood,0.05
28,1877.5392587371202,6,simulation_rhood,rhood,0.05
29,1865.9614639349438,6,simulation_rhood,rhood,0.05
30,1850.330114972384,6,simulation_rhood,rhood,0.05
31,1801.1239452906766,6,simulation_rhood,rhood,0.05
32,1798.6640730559582,6,simulation_rhood,rhood,0.05
33,1787.9063709409354,6,simulation_rhood,rhood,0.05
34,1764.3330683280356,6,simulation_rhood,rhood,0.05
35,1752.7047063803222,6,simulation_rhood,rhood,0.05
36,1745.5414694446636,6,simulation_rhood,rhood,0.05
37,1740.3540590644657,6,simulation_rhood,rhood,0.05
38,1713.8623872991377,6,simulation_rhood,rhood,0.05
39,1693.5716056288395,6,simulation_rhood,rhood,0.05
40,1671.2411361211196,6,simulation_rhood,rhood,0.05
41,1665.347296818819,6,simulation_rhood,rhood,0.05
42,1663.090541460944,6,simulation_rhood,rhood,0.05
43,1649.7790930050746,6,simulation_rhood,rhood,0.05
44,1632.7606601642149,6,simulation_rhood,rhood,0.05
45,1632.7606601642149,6,simulation_rhood,rhood,0.05
46,1632.7606601642149,6,simulation_rhood,rhood,0.05
47,1632.7606601642149,6,simulation_rhood,rhood,0.05
48,1629.397387363648,6,simulation_rhood,rhood,0.05
49,1620.957650691255,6,simulation_rhood,rhood,0.05
50,1615.6369437106919,6,simulation_rhood,rhood,0.05
51,1607.2198922821447,6,simulation_rhood,rhood,0.05
52,1589.6666253147682,6,simulation_rhood,rhood,0.05
53,1586.8787314067897,6,simulation_rhood,rhood,0.05
54,1577.2765792555006,6,simulation_rhood,rhood,0.05
55,1577.2765792555006,6,simulation_rhood,rhood,0.05
56,1557.6903182278584,6,simulation_rhood,rhood,0.05
57,1557.6903182278584,6,simulation_rhood,rhood,0.05
58,1546.001646962553,6,simulation_rhood,rhood,0.05
59,1546.001646962553,6,simulation_rhood,rhood,0.05
60,1546.001646962553,6,simulation_rhood,rhood,0.05
61,1537.8893134355358,6,simulation_rhood,rhood,0.05
62,1537.8893134355358,6,simulation_rhood,rhood,0.05
63,1537.8893134355358,6,simulation_rhood,rhood,0.05
64,1537.8893134355358,6,simulation_rhood,rhood,0.05
65,1537.8893134355358,6,simulation_rhood,rhood,0.05
0,985.0183373681498,6,theory_rhood,rhood,0.05
1,1489.6058897310672,6,theory_rhood,rhood,0.05
2,1489.6058897310672,6,theory_rhood,rhood,0.05
3,1489.6058897310672,6,theory_rhood,rhood,0.05
4,1489.6058897310672,6,theory_rhood,rhood,0.05
5,1489.6058897310672,6,theory_rhood,rhood,0.05
6,1489.6058897310672,6,theory_rhood,rhood,0.05
7,1489.6058897310672,6,theory_rhood,rhood,0.05
8,1489.6058897310672,6,theory_rhood,rhood,0.05
9,1489.6058897310672,6,theory_rhood,rhood,0.05
10,1489.6058897310672,6,theory_rhood,rhood,0.05
11,1489.6058897310672,6,theory_rhood,rhood,0.05
12,1489.6058897310672,6,theory_rhood,rhood,0.05
13,1489.6058897310672,6,theory_rhood,rhood,0.05
14,1489.6058897310672,6,theory_rhood,rhood,0.05
15,1489.6058897310672,6,theory_rhood,rhood,0.05
16,1489.6058897310672,6,theory_rhood,rhood,0.05
17,1489.6058897310672,6,theory_rhood,rhood,0.05
18,1489.6058897310672,6,theory_rhood,rhood,0.05
19,1489.6058897310672,6,theory_rhood,rhood,0.05
20,1489.6058897310672,6,theory_rhood,rhood,0.05
21,1489.6058897310672,6,theory_rhood,rhood,0.05
22,1489.6058897310672,6,theory_rhood,rhood,0.05
23,1489.6058897310672,6,theory_rhood,rhood,0.05
24,1489.6058897310672,6,theory_rhood,rhood,0.05
25,1489.6058897310672,6,theory_rhood,rhood,0.05
26,1489.6058897310672,6,theory_rhood,rhood,0.05
27,1489.6058897310672,6,theory_rhood,rhood,0.05
28,1489.6058897310672,6,theory_rhood,rhood,0.05
29,1489.6058897310672,6,theory_rhood,rhood,0.05
30,1489.6058897310672,6,theory_rhood,rhood,0.05
31,1489.6058897310672,6,theory_rhood,rhood,0.05
32,1489.6058897310672,6,theory_rhood,rhood,0.05
33,1489.6058897310672,6,theory_rhood,rhood,0.05
34,1489.6058897310672,6,theory_rhood,rhood,0.05
35,1489.6058897310672,6,theory_rhood,rhood,0.05
36,1489.6058897310672,6,theory_rhood,rhood,0.05
37,1489.6058897310672,6,theory_rhood,rhood,0.05
38,1489.6058897310672,6,theory_rhood,rhood,0.05
39,1489.6058897310672,6,theory_rhood,rhood,0.05
40,1489.6058897310672,6,theory_rhood,rhood,0.05
41,1489.6058897310672,6,theory_rhood,rhood,0.05
42,1489.6058897310672,6,theory_rhood,rhood,0.05
43,1489.6058897310672,6,theory_rhood,rhood,0.05
44,1489.6058897310672,6,theory_rhood,rhood,0.05
45,1489.6058897310672,6,theory_rhood,rhood,0.05
46,1489.6058897310672,6,theory_rhood,rhood,0.05
47,1489.6058897310672,6,theory_rhood,rhood,0.05
48,1489.6058897310672,6,theory_rhood,rhood,0.05
49,1489.6058897310672,6,theory_rhood,rhood,0.05
50,1489.6058897310672,6,theory_rhood,rhood,0.05
51,1489.6058897310672,6,theory_rhood,rhood,0.05
52,1489.6058897310672,6,theory_rhood,rhood,0.05
53,1489.6058897310672,6,theory_rhood,rhood,0.05
54,1489.6058897310672,6,theory_rhood,rhood,0.05
55,1489.6058897310672,6,theory_rhood,rhood,0.05
56,1489.6058897310672,6,theory_rhood,rhood,0.05
57,1489.6058897310672,6,theory_rhood,rhood,0.05
58,1489.6058897310672,6,theory_rhood,rhood,0.05
59,1489.6058897310672,6,theory_rhood,rhood,0.05
60,1489.6058897310672,6,theory_rhood,rhood,0.05
61,1489.6058897310672,6,theory_rhood,rhood,0.05
62,1489.6058897310672,6,theory_rhood,rhood,0.05
63,1489.6058897310672,6,theory_rhood,rhood,0.05
64,1489.6058897310672,6,theory_rhood,rhood,0.05
65,1489.6058897310672,6,theory_rhood,rhood,0.05
66,1489.6058897310672,6,theory_rhood,rhood,0.05
67,1489.6058897310672,6,theory_rhood,rhood,0.05
68,1489.6058897310672,6,theory_rhood,rhood,0.05
69,1489.6058897310672,6,theory_rhood,rhood,0.05
70,1489.6058897310672,6,theory_rhood,rhood,0.05
71,1489.6058897310672,6,theory_rhood,rhood,0.05
72,1489.6058897310672,6,theory_rhood,rhood,0.05
73,1489.6058897310672,6,theory_rhood,rhood,0.05
74,1489.6058897310672,6,theory_rhood,rhood,0.05
75,1489.6058897310672,6,theory_rhood,rhood,0.05
76,1489.6058897310672,6,theory_rhood,rhood,0.05
77,1489.6058897310672,6,theory_rhood,rhood,0.05
78,1489.6058897310672,6,theory_rhood,rhood,0.05
79,1489.6058897310672,6,theory_rhood,rhood,0.05
80,1489.6058897310672,6,theory_rhood,rhood,0.05
81,1489.6058897310672,6,theory_rhood,rhood,0.05
82,1489.6058897310672,6,theory_rhood,rhood,0.05
83,1489.6058897310672,6,theory_rhood,rhood,0.05
84,1489.6058897310672,6,theory_rhood,rhood,0.05
85,1489.6058897310672,6,theory_rhood,rhood,0.05
86,1489.6058897310672,6,theory_rhood,rhood,0.05
87,1489.6058897310672,6,theory_rhood,rhood,0.05
88,1489.6058897310672,6,theory_rhood,rhood,0.05
89,1489.6058897310672,6,theory_rhood,rhood,0.05
90,1489.6058897310672,6,theory_rhood,rhood,0.05
91,1489.6058897310672,6,theory_rhood,rhood,0.05
92,1489.6058897310672,6,theory_rhood,rhood,0.05
93,1489.6058897310672,6,theory_rhood,rhood,0.05
94,1489.6058897310672,6,theory_rhood,rhood,0.05
95,1489.6058897310672,6,theory_rhood,rhood,0.05
96,1489.6058897310672,6,theory_rhood,rhood,0.05
97,1489.6058897310672,6,theory_rhood,rhood,0.05
98,1489.6058897310672,6,theory_rhood,rhood,0.05
99,1489.6058897310672,6,theory_rhood,rhood,0.05
100,1489.6058897310672,6,theory_rhood,rhood,0.05
0,985.0183373681498,6,theory_rhood_async,rhood,0.05
1,887.7851797576227,6,theory_rhood_async,rhood,0.05
2,993.5770935842924,6,theory_rhood_async,rhood,0.05
3,1095.745752966346,6,theory_rhood_async,rhood,0.05
4,1184.5269107051354,6,theory_rhood_async,rhood,0.05
5,1284.0407939718166,6,theory_rhood_async,rhood,0.05
6,1384.0073011811019,6,theory_rhood_async,rhood,0.05
7,1481.154546047669,6,theory_rhood_async,rhood,0.05
8,1581.146824460596,6,theory_rhood_async,rhood,0.05
9,1645.4629104100525,6,theory_rhood_async,rhood,0.05
10,1751.1214790877536,6,theory_rhood_async,rhood,0.05
11,1798.3623851806092,6,theory_rhood_async,rhood,0.05
12,1825.2259833364074,6,theory_rhood_async,rhood,0.05
13,1854.3400110776413,6,theory_rhood_async,rhood,0.05
14,1887.4574517893686,6,theory_rhood_async,rhood,0.05
15,1896.5526487468005,6,theory_rhood_async,rhood,0.05
16,1915.111807362313,6,theory_rhood_async,rhood,0.05
17,1925.3075827601156,6,theory_rhood_async,rhood,0.05
18,1941.5238067969892,6,theory_rhood_async,rhood,0.05
19,1944.0662981344944,6,theory_rhood_async,rhood,0.05
20,1946.8774837505089,6,theory_rhood_async,rhood,0.05
21,1942.229111816825,6,theory_rhood_async,rhood,0.05
22,1938.035695359666,6,theory_rhood_async,rhood,0.05
23,1931.066409202289,6,theory_rhood_async,rhood,0.05
24,1917.9220108849167,6,theory_rhood_async,rhood,0.05
25,1913.9978634132926,6,theory_rhood_async,rhood,0.05
26,1898.92810038495,6,theory_rhood_async,rhood,0.05
27,1889.9180261066672,6,theory_rhood_async,rhood,0.05
28,1877.5392587371202,6,theory_rhood_async,rhood,0.05
29,1865.9614639349438,6,theory_rhood_async,rhood,0.05
30,1850.330114972384,6,theory_rhood_async,rhood,0.05
31,1801.1239452906766,6,theory_rhood_async,rhood,0.05
32,1798.6640730559582,6,theory_rhood_async,rhood,0.05
33,1787.9063709409354,6,theory_rhood_async,rhood,0.05
34,1764.3330683280356,6,theory_rhood_async,rhood,0.05
35,1752.7047063803222,6,theory_rhood_async,rhood,0.05
36,1745.5414694446636,6,theory_rhood_async,rhood,0.05
37,1740.3540590644657,6,theory_rhood_async,rhood,0.05
38,1713.8623872991377,6,theory_rhood_async,rhood,0.05
39,1693.5716056288395,6,theory_rhood_async,rhood,0.05
40,1671.2411361211196,6,theory_rhood_async,rhood,0.05
41,1665.347296818819,6,theory_rhood_async,rhood,0.05
42,1663.090541460944,6,theory_rhood_async,rhood,0.05
43,1649.7790930050746,6,theory_rhood_async,rhood,0.05
44,1632.7606601642149,6,theory_rhood_async,rhood,0.05
45,1632.7606601642149,6,theory_rhood_async,rhood,0.05
46,1632.7606601642149,6,theory_rhood_async,rhood,0.05
47,1632.7606601642149,6,theory_rhood_async,rhood,0.05
48,1629.397387363648,6,theory_rhood_async,rhood,0.05
49,1620.957650691255,6,theory_rhood_async,rhood,0.05
50,1615.6369437106919,6,theory_rhood_async,rhood,0.05
51,1607.2198922821447,6,theory_rhood_async,rhood,0.05
52,1589.6666253147682,6,theory_rhood_async,rhood,0.05
53,1586.8787314067897,6,theory_rhood_async,rhood,0.05
54,1577.2765792555006,6,theory_rhood_async,rhood,0.05
55,1577.2765792555006,6,theory_rhood_async,rhood,0.05
56,1557.6903182278584,6,theory_rhood_async,rhood,0.05
57,1557.6903182278584,6,theory_rhood_async,rhood,0.05
58,1546.001646962553,6,theory_rhood_async,rhood,0.05
59,1546.001646962553,6,theory_rhood_async,rhood,0.05
60,1546.001646962553,6,theory_rhood_async,rhood,0.05
61,1537.8893134355358,6,theory_rhood_async,rhood,0.05
62,1537.8893134355358,6,theory_rhood_async,rhood,0.05
63,1537.8893134355358,6,theory_rhood_async,rhood,0.05
64,1537.8893134355358,6,theory_rhood_async,rhood,0.05
65,1537.8893134355358,6,theory_rhood_async,rhood,0.05
66,1536.0922002167435,6,theory_rhood_async,rhood,0.05
