agent_id,beta0,base_term,denom,numer,pi_solo,pi_break,run_id
163,-0.17717131338156006,5.726452903037633,32.32155812213808,-5.726452903037633,0.0,0.0,3
84,-0.003945168079061166,0.14951593308178524,37.898495092093924,-0.14951593308178524,0.0,0.0,3
12,-0.14381443367469726,4.783864407493993,33.26414661768172,-4.783864407493993,0.0,0.0,3
47,0.2195277433976863,2.234590742074092,35.81342028310162,7.862039338102226,10.096630080176318,10.096630080176318,3
97,-0.0025703424788480265,0.09754569313499362,37.950465332040714,-0.09754569313499362,0.0,0.0,3
62,-0.2423214715401571,7.421468784055122,30.62654224112059,-7.421468784055122,0.0,0.0,3
82,-0.1874000648196221,6.004884068672148,32.04312695650356,-6.004884068672148,0.0,0.0,3
136,-0.054802518474755646,4.732647216198117,33.315363808977594,-1.8257658406347002,2.906881375563417,2.906881375563417,3
173,0.09575119439171513,-0.3639639702729516,38.41197499544866,3.6779924847589056,3.314028514485954,3.314028514485954,3
73,-0.13036358243455068,4.3880350524636444,33.65997597271207,-4.3880350524636444,0.0,0.0,3
158,-0.1507174880676086,4.983413137583462,33.06459788759225,-4.983413137583462,0.0,0.0,3
28,-0.09150817004356546,3.189810171161858,34.85820085401385,-3.189810171161858,0.0,0.0,3
195,-0.1026674527820548,3.5425842719150404,34.50542675326067,-3.5425842719150404,0.0,0.0,3
9,-0.31098231180304153,9.025490520801474,29.022520504374235,-9.025490520801474,0.0,0.0,3
55,0.8752074221554839,10.30065056337522,27.74736046180049,24.284695821391402,34.58534638476662,34.58534638476662,3
24,0.02537783021631346,-1.0848785983962679,42.74906834623248,1.0848785983962679,0.0,0.0,4
183,0.02183401893310323,-0.9300023977468985,42.59419214558311,0.9300023977468985,0.0,0.0,4
71,-0.5136358318437603,14.138288952342325,27.525900795493886,-14.138288952342325,0.0,0.0,4
43,-0.19102353245609507,6.682353862597658,34.98183588523855,-6.682353862597658,0.0,0.0,4
1,-0.027079447515928647,1.098496559637102,40.565693188199106,-1.098496559637102,0.0,0.0,4
151,-0.08943133206591469,3.420210048053379,38.243979699782834,-3.420210048053379,0.0,0.0,4
68,-1.6160082976954648,25.73756222737319,15.926627520463022,-25.73756222737319,0.0,0.0,4
148,0.03093754621433263,-1.3301390336308487,42.99432878146706,1.3301390336308487,0.0,0.0,4
34,-0.05814182962737403,2.2893265855810077,39.3748631622552,-2.2893265855810077,0.0,0.0,4
67,0.1757101492121997,1.8024521816558958,39.86173756618032,7.0041118556110895,8.806564037266986,8.806564037266986,4
144,-0.220187868960293,7.518472676138266,34.145717071697945,-7.518472676138266,0.0,0.0,4
156,-0.626785040435351,16.052822104151538,25.611367643684673,-16.052822104151538,0.0,0.0,4
9,-0.03276376796036412,1.3217696897429083,40.3424200580933,-1.3217696897429083,0.0,0.0,4
189,-0.1994749730283521,6.928834125829923,34.73535562200629,-6.928834125829923,0.0,0.0,4
6,-1.1338143964990304,22.138503813672937,19.525685934163274,-22.138503813672937,0.0,0.0,4
167,-0.3444820459830624,10.675163250742258,30.989026497093953,-10.675163250742258,0.0,0.0,4
146,-0.005331441214452795,0.22095218480390866,41.443237563032305,-0.22095218480390866,0.0,0.0,4
31,-0.4616362356010775,13.159019492049282,28.50517025578693,-13.159019492049282,0.0,0.0,4
185,-0.017416055040583835,0.7132046111073995,40.95098513672881,-0.7132046111073995,0.0,0.0,4
5,0.24203004540541187,3.306458683615931,38.35773106422028,9.283723391121812,12.590182074737744,12.590182074737744,4
81,-0.09364643108959991,3.567608838843366,38.09658090899285,-3.567608838843366,0.0,0.0,4
177,-0.06413172267802436,2.5109638267228753,39.15322592111333,-2.5109638267228753,0.0,0.0,4
28,-0.004472386234064176,0.1855086822050671,41.47868106563114,-0.1855086822050671,0.0,0.0,4
176,-0.8750438024969722,19.44380764670741,22.220382101128802,-19.44380764670741,0.0,0.0,4
110,0.03487947583388452,-1.5057446847932794,43.16993443262949,1.5057446847932794,0.0,0.0,4
2,-0.18077337036481772,6.378680442216089,35.285509305620124,-6.378680442216089,0.0,0.0,4
48,-0.05359772103339711,2.119504982410895,39.544684765425316,-2.119504982410895,0.0,0.0,4
50,0.218201728416848,2.8780735259704837,38.786116221865726,8.463197598187849,11.341271124158332,11.341271124158332,4
51,-0.08346206861022618,3.209507341391173,38.45468240644504,-3.209507341391173,0.0,0.0,4
79,-0.15746641476020862,5.668164967741189,35.99602478009502,-5.668164967741189,0.0,0.0,4
56,-0.1284730174634447,4.743333774258744,36.92085597357747,-4.743333774258744,0.0,0.0,4
122,0.19469987276731007,2.432698858007539,39.23149088982867,7.638366284721526,10.071065142729065,10.071065142729065,4
179,-0.11647700119515662,4.3466366739834665,37.31755307385274,-4.3466366739834665,0.0,0.0,4
96,-0.04570366700472444,1.8209807561554214,39.84320899168079,-1.8209807561554214,0.0,0.0,4
59,-0.09451022589010809,3.5976749156400127,38.0665148321962,-3.5976749156400127,0.0,0.0,4
111,-0.06979321250235779,4.248841282555002,37.41534846528121,-2.611337366287138,1.637503916267864,1.637503916267864,4
138,2.214056893806374,19.86981380989903,21.794375937937183,48.25398829159758,68.12380210149661,68.12380210149661,4
63,0.16076547796574048,-0.8509897686712776,42.51517951650749,6.8349731557705855,5.9839833870993075,5.9839833870993075,4
3,-0.03628007398226356,1.458659607970457,40.20553013986576,-1.458659607970457,0.0,0.0,4
197,-0.10816925350988217,4.066873619569647,37.59731612826656,-4.066873619569647,0.0,0.0,4
65,-0.14439559344380898,4.676226539220145,32.3848285650066,-4.676226539220145,0.0,0.0,5
112,0.07339347318117595,-1.3986652123053958,38.45972031653214,2.8226924516069296,1.424027239301534,1.424027239301534,5
150,0.39140996188378285,4.4688555248397215,32.59219957938703,12.75691159507652,17.22576711991624,17.22576711991624,5
6,-1.1820515601357846,20.07655492957436,16.984500174652386,-20.07655492957436,0.0,0.0,5
16,0.006637613706151601,-0.24764071069979732,37.308695814926544,0.24764071069979732,0.0,0.0,5
180,0.01840832540136622,-0.6950262311011659,37.75608133532791,0.6950262311011659,0.0,0.0,5
190,-0.07812988675733919,2.685739514289587,34.37531558993716,-2.685739514289587,0.0,0.0,5
126,0.17257132170842307,0.9519100148310664,36.10914508939568,6.2314028938382275,7.1833129086692935,7.1833129086692935,5
35,0.5217453577786442,6.230176859678646,30.8308782445481,16.085867600331564,22.31604446001021,22.31604446001021,5
185,-0.14789323610032165,4.7749034494505995,32.28615165477615,-4.7749034494505995,0.0,0.0,5
163,-0.11077427478401652,3.695990801280903,33.36506430294584,-3.695990801280903,0.0,0.0,5
0,-0.017614384151660473,0.6415078951698621,36.41954720905689,-0.6415078951698621,0.0,0.0,5
29,-0.0380446546862838,1.358299026332121,35.70275607789463,-1.358299026332121,0.0,0.0,5
9,-0.07499312743143148,2.585434601628986,34.475620502597764,-2.585434601628986,0.0,0.0,5
91,-0.025984416774526432,0.9386203983091801,36.12243470591756,-0.9386203983091801,0.0,0.0,5
71,-0.2575851902447771,7.5910395603786505,29.470015543848096,-7.5910395603786505,0.0,0.0,5
43,-0.36891172031741915,9.987683933415862,27.073371170810884,-9.987683933415862,0.0,0.0,5
52,-0.11517906288142436,3.8277777429502784,33.233277361276464,-3.8277777429502784,0.0,0.0,5
121,0.3682764057596182,4.339701919796267,32.72135318443048,12.050502342353093,16.39020426214936,16.39020426214936,5
57,-0.2373510449805721,7.109122502263615,29.95193260196313,-7.109122502263615,0.0,0.0,5
120,7.448215634555956,25.794244389776985,11.266810714449761,83.91763571494727,109.71188010472426,109.71188010472426,5
192,0.29158324827739135,3.2135322771552244,33.84752282707152,9.869370652060667,13.08290292921589,13.08290292921589,5
74,-0.1915711605265446,5.958376278188528,31.10267882603822,-5.958376278188528,0.0,0.0,5
59,0.11470491954008656,-0.10119831548676284,37.16225341971351,4.2626932884365445,4.161494972949781,4.161494972949781,5
111,0.30518108417551043,3.4543560937908375,33.60669901043591,10.256128839564886,13.710484933355723,13.710484933355723,5
162,-0.023900330744431545,0.8650954083437181,36.195959695883026,-0.8650954083437181,0.0,0.0,5
10,-0.11863236976828265,3.9303715071628593,33.130683597063886,-3.9303715071628593,0.0,0.0,5
197,-0.19094882350217263,5.942123397956719,31.118931706270025,-5.942123397956719,0.0,0.0,5
3,-0.12911841242466554,4.238053817194373,32.82300128703237,-4.238053817194373,0.0,0.0,5
110,-0.3856818774954586,10.315338279804894,26.74571682442185,-10.315338279804894,0.0,0.0,5
134,11.257058527032054,24.396540755505242,12.664514348721504,142.56517923999522,166.96171999550046,166.96171999550046,5
70,0.14466858975445043,0.6407981506429783,36.42025695358377,5.268867211969681,5.909665362612659,5.909665362612659,5
85,-0.2837767114064076,8.192284721544318,28.868770382682428,-8.192284721544318,0.0,0.0,5
183,-0.3004884181328183,8.563257978561213,28.497797125665535,-8.563257978561213,0.0,0.0,5
8,0.3362173226880334,4.026125871441352,33.034929232785395,11.106915461835754,15.133041333277106,15.133041333277106,5
153,0.24717701943877504,2.652105888074181,34.408949216152564,8.505101509268766,11.157207397342948,11.157207397342948,5
104,-0.008197788704315307,0.30134830913871524,36.75970679508803,-0.30134830913871524,0.0,0.0,5
36,-0.01271423587696305,0.4652872249161428,36.5957678793106,-0.4652872249161428,0.0,0.0,5
123,1.0567925511833152,7.4852659551378276,29.57578914908892,31.25547366812549,38.740739623263316,38.740739623263316,5
24,-3.1757777910239646,28.185809111997163,8.875245992229583,-28.185809111997163,0.0,0.0,5
123,-0.014568840124915246,0.5880829231125988,40.36580249836601,-0.5880829231125988,0.0,0.0,6
4,0.897874403755347,11.407379976254955,29.546505445223655,26.5290509596843,37.936430935939256,37.936430935939256,6
172,-0.014695554611572287,0.5931237769123752,40.36076164456623,-0.5931237769123752,0.0,0.0,6
117,-0.045001267001299944,1.7636119598985247,39.190273461580084,-1.7636119598985247,0.0,0.0,6
89,-0.33239998527634546,10.216955164769999,30.73693025670861,-10.216955164769999,0.0,0.0,6
151,0.04917944283986707,-1.8378927213726537,42.791778142851264,2.104475807192627,0.26658308581997325,0.26658308581997325,6
99,-0.1529888254918658,5.434126239070527,35.51975918240808,-5.434126239070527,0.0,0.0,6
82,-0.012082146750234151,0.48890384564474587,40.46498157583386,-0.48890384564474587,0.0,0.0,6
24,-0.15954664967546497,5.635008485444322,35.318876936034286,-5.635008485444322,0.0,0.0,6
139,0.007414947853138507,-0.3059394498505328,41.259824871329144,0.3059394498505328,0.0,0.0,6
140,-0.0019337377935441467,0.07904123101632532,40.874844190462284,-0.07904123101632532,0.0,0.0,6
153,-0.035397594017730856,1.4001085360580245,39.55377688542058,-1.4001085360580245,0.0,0.0,6
100,-0.5692341557369248,14.855877503567633,26.098007917910977,-14.855877503567633,0.0,0.0,6
44,0.3992182345721889,5.729427392518785,35.22445802895982,14.062245948083506,19.79167334060229,19.79167334060229,6
